x__,X__,Y__,x___1,x____,x_____1,x_____,amplitude_1,phase_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1300,2890.842922,156.2153324,0.233851068,2.043397025,-0.106449813243945+0.208218056978944i,7.42E-05,2.104298675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1400,3502.85017,284.746345,0.180650921,0.220352361,0.176282870910331+0.0394855000399101i,2.30E-05,-0.011811734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1800,1023.935216,124.9995552,0.236716691,1.411294201,0.0375969242756975+0.233711923597133i,4.57E-05,1.90350422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1400,3038.311168,222.4437839,0.245568813,5.476978316,0.169992725883904-0.177218834487896i,4.93E-05,-1.760622545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1100,4838.219437,88.80542338,0.129491799,1.667914543,-0.0125562524688284+0.128881598829175i,2.85E-05,2.83131459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1500,2381.298897,222.677304,0.138241969,0.432008301,0.125541225140657+0.0578812815698102i,1.67E-05,2.830449365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1700,4829.077482,324.7891809,0.251743409,6.10489711,0.247752952459354-0.0446454766574784i,0.000110819,-0.509405667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1500,1507.266943,255.2701634,0.261389587,4.38423536,-0.0842447461193604-0.247441586767921i,0.000151806,3.1244014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1600,3048.878064,123.8044201,1,3.514509059,-0.931268765053847-0.364332934601146i,0.001492791,-1.646771326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1600,226.2637728,268.3618225,0.29987659,5.691946269,0.248972745566495-0.167148261490352i,6.61E-05,-2.911940634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1900,550.1989209,199.1413917,0.223680107,2.584822762,-0.189896912670924+0.118203015741331i,2.03E-05,2.429752936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1600,916.5473858,136.2450037,0.190930922,2.643507126,-0.167732585922382+0.0912162080277964i,4.14E-05,-0.88230811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1100,2414.155871,283.0584949,1,2.609735329,-0.861866643544025+0.507134980795208i,0.001139661,-1.128780304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1000,101.0565287,358.12311,0.163805775,3.444287102,-0.156358633795023-0.0488293935287206i,1.07E-05,1.744840405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1000,1359.631924,76.93182359,0.151917635,0.71289823,0.114921061732696+0.0993585293654387i,7.75E-05,-1.007858776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1400,3578.053437,14.15542319,0.174078175,4.629536455,-0.0144063210579391-0.173481032943044i,4.34E-05,-1.080194847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1100,3170.828987,8.440275637,0.141599246,3.839716628,-0.108472018641544-0.0910174026995837i,5.78E-05,-0.786528341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1400,1176.710126,349.4875924,0.268168563,3.129767153,-0.268149812852042+0.0031711536742517i,0.000182537,2.81828368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1000,2464.779259,327.3425782,0.163196938,0.35450203,0.153049264739766+0.0566494763876327i,5.50E-05,2.212869084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1700,1253.016224,107.9786296,0.152070473,1.068854575,0.0731654662545554+0.133312577811326i,4.14E-05,2.18174071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1900,4120.135698,185.5758464,0.292852905,0.924024898,0.176476980426607+0.233706438872692i,7.69E-05,-2.574036022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2000,240.0491574,337.25089,0.241738372,1.805446673,-0.0562048794481011+0.235113700459943i,4.81E-05,-0.428303122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1400,4267.806875,113.6426653,1,6.256155079,0.999634705627979-0.027026936638537i,0.000562708,2.717428333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1100,1779.790915,15.38202434,0.150963651,2.448038707,-0.116087867023132+0.0965071558160652i,3.83E-05,-1.5998901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2000,1457.986926,235.8417483,0.207062752,2.172097182,-0.117138637008585+0.170744028182137i,8.72E-05,2.950224141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1200,4279.123535,219.0715559,0.184937362,4.671095278,-0.00763457821550522-0.18477971005589i,4.24E-05,-1.653870427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1900,4824.825617,213.8027902,0.198750281,0.095622527,0.197842319498055+0.0189760548330676i,6.64E-05,-1.181529426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1300,3958.503099,213.5434726,0.261258349,2.292813844,-0.172665671265105+0.196067566490711i,0.000130833,0.219573944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1900,2750.035537,258.1247802,0.136286994,0.177449631,0.134146890851354+0.0240573569512968i,2.62E-05,1.418058141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1500,165.7764521,90.83436112,0.124023319,2.831422691,-0.118105137916166+0.0378544586196421i,5.70E-06,-1.362685159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1100,1080.105892,147.5241441,0.239321852,0.744187148,0.176054427997535+0.162110416450537i,2.23E-06,0.338523436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1900,1680.467906,167.7600528,1,4.513460459,-0.197619096169913-0.98027888523062i,0.000451804,1.788123996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1200,1797.569996,346.9987356,0.124227231,5.905498228,0.115471703250117-0.0458114686769604i,2.39E-05,-2.420860585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1400,4928.979205,136.6153621,0.11289049,6.013471563,0.108809183568042-0.0300802964895771i,1.66E-05,-2.482346147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1600,4957.093807,80.15268427,0.276363648,5.331304518,0.160332978180445-0.225100427010242i,8.40E-05,-3.011470595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1900,117.8721269,221.0991619,0.130600987,1.598332129,-0.00359574855404403+0.130551478053496i,1.23E-05,1.67593319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1800,4635.327122,267.5486949,0.237161725,5.571089257,0.179529987121157-0.15496666522325i,4.68E-05,-2.510077413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1500,4683.195273,320.8413779,0.146438789,1.54987999,0.00306273967547467+0.146406757049913i,2.84E-05,2.835367325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000,4188.094349,102.2747412,0.20615506,2.283344923,-0.134776841345793+0.155997153404145i,4.58E-05,1.941232409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1100,1279.962291,345.707343,0.286534782,1.257859886,0.0882108181818668+0.272618841924922i,0.000265903,-0.029138146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1900,1909.473535,21.59183764,0.157909783,5.002788546,0.0452151108841603-0.151298028289588i,3.37E-05,-2.96647738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1200,2371.925147,291.8878239,0.188463325,3.407238536,-0.181852622460762-0.0494777571229224i,5.39E-05,2.703901621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1400,4067.764382,317.3979635,0.177237921,3.77100531,-0.143274420805572-0.104334658741007i,9.19E-05,-2.701742517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1200,763.4625604,281.7635494,0.294602928,0.655442308,0.233554842191468+0.179563417268507i,3.63E-05,-1.001284815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1600,1865.585968,33.53204789,0.125189609,3.089426971,-0.1250193114189+0.00652763994043781i,2.01E-05,-1.58790378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1000,4994.332923,354.4895385,1,4.739384541,0.02699228161732-0.999635641988165i,0.00148753,-1.844765753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1300,4643.615401,111.3724317,0.292837247,0.042869822,0.292568196678183+0.0125500356578123i,0.000104197,-2.396533748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1400,4598.485125,205.5787223,0.230086685,0.407655439,0.211231740141085+0.0912197043071364i,3.25E-05,-0.370390029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1400,4512.084154,14.66905828,0.20640153,5.996010704,0.197948969539311-0.0584619264068599i,5.95E-05,-1.105753349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1300,4403.494392,209.5723773,0.208512732,6.022861624,0.201487252968929-0.0536697890235948i,6.77E-05,-0.679320609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1100,4091.607934,14.42644543,0.127452328,3.679165514,-0.109475690903113-0.0652623086316719i,4.94E-05,-1.311463727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1600,3570.673051,321.9413772,0.297254228,0.539361184,0.255055109798905+0.15266619521423i,0.00022739,-0.359130609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1400,1151.869938,161.9182574,1,0.566175319,0.843958732635683+0.536408107328713i,0.000218076,-0.332155033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1400,888.7188711,312.4225158,0.245694058,2.478094962,-0.193568321257906+0.151317133751437i,4.83E-05,2.747254043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1900,1128.119095,87.39186127,0.277540364,0.513442993,0.241753906327961+0.136322054305732i,8.01E-05,0.556430088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1100,2235.38089,37.40210774,0.157021138,3.782186888,-0.125890243956736-0.0938471328628951i,1.24E-05,1.870075548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1400,2167.504714,221.0475864,0.106643507,1.125738093,0.0459111434167423+0.0962548935993339i,1.37E-05,-2.035044658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1100,986.6408871,256.3100766,0.194709741,0.774496265,0.139173346419362+0.136171446632463i,3.12E-05,-0.7123506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1600,4109.547471,57.35045318,0.116618881,4.296627167,-0.0471008454876357-0.106683990305097i,1.07E-05,2.707877661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1800,4516.095497,28.82377052,0.166342784,1.094630509,0.0762473552753168+0.147838637241127i,1.56E-05,1.783787317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1600,3220.936175,208.1021322,0.187973279,5.208122692,0.0894145968070256-0.165345044070553i,4.46E-05,-1.979212764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1200,189.6834306,310.3461096,1,4.889360068,0.176048779956573-0.984381443890427i,0.000362662,-2.020844119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1900,1514.787167,240.3726354,0.263890974,1.914108625,-0.0888277975620748+0.248491586322794i,0.000105464,1.323115178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1000,717.8059592,71.04319847,0.212653531,0.995712842,0.115663286496248+0.178447550742857i,1.30E-05,-1.87371732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1400,4141.420762,37.90191373,0.132297472,2.429354595,-0.100136106800477+0.086460286853i,4.31E-05,-1.689841768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1900,3021.337563,268.7176536,0.285538869,1.508618168,0.0177428432950674+0.284987082632277i,8.50E-05,2.62551391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000,459.5770703,64.00358343,0.119129145,4.972042433,0.0305858882057834-0.115135818300021i,5.30E-06,-2.605658599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1400,1472.043656,310.949163,0.222542713,3.193914925,-0.22223816353251-0.0116386281737454i,0.000115735,-2.113433063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1200,3369.781288,207.9122889,0.254413669,5.857357241,0.231693763301687-0.105091936795944i,4.08E-05,0.931470379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1500,796.153438,166.015233,0.171474498,5.682365648,0.141444601980195-0.0969377537474071i,2.17E-05,-0.163006372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1100,2786.805074,299.6120751,0.104938517,2.323279246,-0.0717205840553022+0.0766045045348663i,1.05E-05,-0.166453082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1600,51.66959523,264.7345263,0.271888143,0.450876092,0.24471718850118+0.118476411616601i,7.73E-06,-1.907613701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1400,3882.780669,182.1893304,0.185399058,3.948711373,-0.128218733699303-0.133913282430834i,4.82E-05,1.038324919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2000,189.0888146,284.4170362,0.160684041,1.245449811,0.0513605876264062+0.152254559973699i,9.88E-06,-2.283561359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1000,2336.787885,38.53297997,1,2.302021804,-0.667782328482077+0.744356609272098i,0.002105544,1.574947796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1000,4761.32003,127.5798982,0.240865934,5.266691051,0.126779784593513-0.204800596542672i,0.000101992,-2.030964786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1400,2958.786819,196.6500876,0.288813622,2.446144027,-0.22174137495878+0.185051536193793i,9.18E-05,2.911132077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000,2511.532006,195.3280102,0.289714797,5.466934064,0.198442263399455-0.211081338487897i,0.000116406,-2.896149477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1600,384.8130706,243.7055391,0.283654937,4.186800481,-0.142315968076078-0.245369698184693i,5.45E-05,2.671508894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1200,3599.681317,77.50209102,0.197971774,3.621368538,-0.175620442586406-0.0913798856472023i,0.000102718,-0.310109779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1500,3855.554241,279.0866432,0.164582358,2.423047691,-0.123891733598027+0.108342931594655i,3.58E-05,1.059200387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1800,3805.622859,244.6986242,0.166250953,1.029719514,0.0856290971056743+0.142502761872495i,3.06E-05,2.835868695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1300,4440.086818,157.1194492,0.136754321,3.681477345,-0.117303474998842-0.0702967928993018i,8.57E-06,0.864179163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1200,4229.542975,199.9845132,0.121561079,0.691123011,0.0936665418852557+0.077483383889681i,1.32E-05,-2.21163379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1700,4728.320039,145.9589539,0.28159164,0.459587472,0.252372441747267+0.124907975340704i,6.98E-05,-1.07835802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1600,2669.750092,325.2490548,0.12079656,2.13584971,-0.0646818348698906+0.102019944628866i,2.31E-05,-0.438071571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1100,1439.658395,223.3689643,0.148545177,0.158790376,0.146676371562363+0.023488545294394i,6.18E-05,2.739654031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1600,726.7162794,352.656068,0.193495879,0.335450461,0.182710828083521+0.0636977900635375i,1.27E-05,1.637842691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1200,4494.074031,205.6330609,0.186170805,4.127646402,-0.102763444769612-0.155239308577176i,2.99E-05,-1.939980964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1100,2930.804849,167.0765684,0.268381527,2.891560194,-0.260036039646382+0.0664070930890495i,7.44E-05,-0.07709428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1400,2927.139492,314.2752109,1,5.763329534,0.867890833992188-0.496754970052987i,0.002828285,-0.09167065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1700,355.8147876,354.6805334,0.284490989,0.833017733,0.191361672157675+0.210513261886441i,5.43E-06,-2.929495296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1800,3537.274452,10.33706361,0.189641718,3.536459589,-0.17504836316308-0.0729523938804869i,8.97E-05,-0.862080573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1800,4954.370517,289.670118,0.189914393,3.246178885,-0.188876670971096-0.0198262403310281i,4.38E-05,-0.391980298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,3222.723835,213.8648963,0.175351599,1.123205679,0.0758912564818462+0.158078146428217i,1.65E-05,-0.255100376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2000,24.89381752,240.2871643,0.296820316,4.917611159,0.0604874336176454-0.290591758920018i,2.41E-05,-2.654274892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1800,1575.594754,312.7242154,0.277902706,1.000473118,0.150040818835658+0.233918076713092i,0.000210742,0.883123847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000,2174.586108,255.100263,1,1.565298378,0.00549792071498253+0.999984886319694i,0.001313195,0.761593218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1100,500.5643321,242.0401832,0.216335502,5.894814519,0.200224400033405-0.0819221526228508i,2.32E-05,2.358471062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1200,2992.860853,203.1103856,0.141413444,2.915784426,-0.137823447293404+0.0316616421801635i,2.59E-05,0.628477595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1100,135.126072,159.4265406,0.182146368,4.579136152,-0.0241997535857182-0.180531634829188i,6.51E-06,0.472165506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1400,982.0894305,120.1740059,0.108964832,1.194472127,0.0400450535465112+0.101339667595047i,4.08E-06,-0.806744237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1000,4702.05361,335.1300796,0.123092905,4.334277224,-0.0454417481084942-0.114398037174845i,2.79E-05,2.148296866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1800,2182.744156,34.38124392,0.291385971,1.770838878,-0.0579016073541127+0.285575187483193i,0.000144946,-2.473112855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1100,2969.993903,317.4355849,0.273005028,2.988092566,-0.26979502792454+0.0417419213613984i,0.000141634,1.184862031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1400,1094.36806,237.7064419,0.180083821,4.898321259,0.0332908038157746-0.176979956787252i,2.76E-05,2.126841392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1400,3623.052403,59.28987585,0.153030005,5.760439686,0.132593103157394-0.0764019081776045i,3.36E-05,1.522975587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1000,3806.764204,215.123192,0.294247443,3.652562528,-0.256663401712633-0.143893905496805i,0.000171898,1.424929823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1000,1419.178569,68.84160016,1,0.654689528,0.793237016989816+0.608912994505043i,0.00077128,0.10882881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1900,3874.141808,216.6126554,0.258391112,3.738148377,-0.213760636361412-0.145163208089073i,7.71E-05,-2.710144089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1900,237.8542523,59.68350084,0.148254142,1.925562313,-0.0514991796213183+0.139022030646513i,8.06E-06,-1.657943359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1700,2793.242061,35.37747349,0.252825313,3.08371346,-0.252401948995784+0.0146251563800672i,9.45E-05,-2.788414695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1600,1081.261958,234.1070221,0.214170166,4.05212304,-0.131356328349031-0.169157840302506i,3.00E-05,-1.854552327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1000,3408.633764,212.6360303,0.238749563,2.125498198,-0.125746982986658+0.202950856907831i,8.39E-05,1.381187578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1000,4391.936691,188.7229569,0.160269676,0.318435536,0.15221234011816+0.0501774116079736i,4.12E-05,-2.246422164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1800,4482.214605,255.611611,0.120737061,4.466367297,-0.02940519386175-0.117101548098237i,1.25E-05,-0.94689651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1700,2769.778413,304.6804537,0.248450437,1.282775719,0.0705735705047988+0.238216269099562i,0.00013929,-2.480361572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
